"# PDIoT walking data"
"# Start time: 20190924T084837"
"# Group: A"
"# Subject: Collecting"
"# Activity type: Walking (level ground)"
"# Sensor position: Torso"
"# Side of body: Left"
"# Sensor mounting: Pocket"
"# Number of steps: 30"
"# Notes: 2"
""
"timestamp","seq","accel_x","accel_y","accel_z","gyro_x","gyro_y","gyro_z"
"1569311337179","199","-1.2636719","0.10058594","0.3095703","-8.0625","-7.71875","20.0625"
"1569311337300","200","-1.1826172","0.18164062","-0.34472656","-53.96875","-11.1875","21.65625"
"1569311337390","201","-1.0703125","0.07714844","-0.16015625","-57.03125","38.25","9.09375"
"1569311337542","202","-0.69433594","0.0078125","-0.03515625","-43.15625","9.75","-3.625"
"1569311337600","203","-0.81347656","0.064453125","0.043945312","-35.125","6.09375","-9.40625"
"1569311337723","204","-0.89746094","0.17871094","0.17480469","-39.9375","-1.96875","-14.0"
"1569311337810","205","-1.0761719","0.3486328","0.14648438","-6.78125","-5.375","-2.34375"
"1569311337900","206","-1.5634766","0.15136719","-0.046875","18.0","-33.84375","9.4375"
"1569311337990","207","-1.1298828","-0.12695312","-0.29296875","26.09375","20.6875","-11.78125"
"1569311338110","208","-0.6923828","9.765625E-4","-0.061523438","14.8125","5.59375","-9.65625"
"1569311338201","209","-0.7626953","0.07714844","0.015625","41.25","15.96875","1.09375"
"1569311338292","210","-0.9189453","0.123046875","0.140625","18.53125","12.3125","-4.59375"
"1569311338384","211","-0.98046875","0.26171875","0.056640625","6.5","5.1875","12.375"
"1569311338500","212","-1.4423828","0.39257812","0.0078125","23.0625","-34.5","33.375"
"1569311338590","213","-1.1777344","0.24804688","-0.49902344","-85.46875","-38.96875","10.71875"
"1569311338681","214","-0.8925781","-0.10839844","-0.017578125","-50.96875","49.65625","-6.90625"
"1569311338801","215","-0.66015625","0.026367188","-0.024414062","-32.125","-3.90625","-11.4375"
"1569311338959","216","-0.8730469","0.19238281","0.13476562","-18.09375","3.15625","-13.375"
"1569311338980","217","-1.0","0.24511719","0.14648438","-6.0","-2.40625","-3.5"
"1569311339100","218","-1.4296875","0.15625","0.36328125","56.875","-32.375","5.21875"
"1569311339189","219","-1.296875","-0.09375","-0.25878906","7.90625","-13.375","0.34375"
"1569311339279","220","-0.8466797","0.0078125","-0.10839844","52.40625","38.8125","-7.46875"
"1569311339399","221","-0.65722656","0.040039062","0.013671875","73.71875","2.0625","-6.53125"
"1569311339490","222","-0.8496094","0.14550781","0.080078125","48.25","15.65625","-5.6875"
"1569311339579","223","-0.9824219","0.24023438","0.103515625","39.0","1.3125","5.0"
"1569311339699","224","-1.1679688","0.1640625","0.2734375","28.84375","-16.4375","16.65625"
"1569311339820","225","-1.1826172","0.11035156","-0.22265625","-14.59375","-10.4375","28.4375"
"1569311339881","226","-1.0791016","0.056640625","-0.12207031","-59.65625","22.8125","12.25"
"1569311340000","227","-0.69628906","0.01953125","0.052734375","-3.8125","-15.625","-8.875"
"1569311340090","228","-0.796875","0.12988281","0.07714844","-16.3125","4.25","-13.3125"
"1569311340180","229","-0.8779297","0.18457031","0.15820312","-42.6875","4.3125","-14.65625"
